entry_model,confirm_bars,rr_target,variant,n_on,signals_per_year,avg_on,avg_off,uplift,wr_on,wr_off,years_pos,years_total,years_pos_ratio,train_uplift,test2025_uplift,n_test_on
E0,1,3.0,same_short_fast15,177,29.5,0.3290389830508475,0.028654617676266134,0.30038436537458135,0.3615819209039548,0.282025819265144,3,5,0.6,0.16921000000000005,0.7567002777777778,36
E0,1,2.0,same_short_fast15,184,30.666666666666668,0.3272342391304348,0.05894796978281398,0.26828626934762084,0.483695652173913,0.3862134088762984,4,5,0.8,0.2507752915513046,0.3004525567473185,38
E0,1,3.0,same_short_only,200,33.333333333333336,0.3225285,0.022956707317073173,0.29957179268292683,0.36,0.2804878048780488,4,5,0.8,0.15270153468586392,0.844944110373552,39
E0,1,3.0,same_fast15,340,56.666666666666664,0.31906,-0.025338033175355452,0.34439803317535544,0.3588235294117647,0.2677725118483412,4,5,0.8,0.3915664293713006,0.19373252801120447,68
E0,2,2.0,same_fast15_size60,79,13.166666666666666,0.3189392405063291,0.10201244343891402,0.21692679706741508,0.46835443037974683,0.40497737556561086,0,1,0.0,0.17366980455441994,,11
E0,1,2.5,same_short_fast15,182,30.333333333333332,0.31890494505494515,0.047111810261374634,0.27179313479357053,0.41208791208791207,0.3281703775411423,4,5,0.8,0.17126119360091965,0.5959629417747268,38
E0,1,2.0,same_short_only,209,34.833333333333336,0.31280430622009564,0.05537804642166345,0.2574262597984322,0.4784688995215311,0.3849129593810445,3,5,0.6,0.22559763173652697,0.3521046435272045,41
E0,2,2.5,same_fast15_size60,75,12.5,0.3114186666666667,0.059714651162790684,0.251704015503876,0.4,0.33488372093023255,0,1,0.0,0.1841108281781998,,11
E0,1,3.0,same_long_fast15,163,27.166666666666668,0.3082239263803681,0.03609657198824681,0.2721273543921213,0.3558282208588957,0.2840352595494613,4,5,0.8,0.4969029657477026,-0.4955639705882353,32
E0,1,2.5,same_short_only,206,34.333333333333336,0.3052728155339806,0.04343012884043607,0.26184268669354455,0.4077669902912621,0.3270564915758176,4,5,0.8,0.1475342617428732,0.6601074844571975,41
E0,2,3.0,same_fast15_size60,72,12.0,0.2979055555555556,0.03146554216867471,0.2664400133868809,0.3472222222222222,0.28433734939759037,1,1,1.0,0.20295159082784336,,10
E0,1,3.0,same_fast30,375,62.5,0.28434746666666666,-0.024147342398022246,0.3084948090646889,0.34933333333333333,0.26823238566131025,4,5,0.8,0.36532179138321996,0.11763839337474116,75
E0,2,1.0,same_fast15_size60,79,13.166666666666666,0.2829392405063292,0.03937986725663717,0.243559373249692,0.6835443037974683,0.5730088495575221,1,1,1.0,0.21388885969521806,,11
E0,1,2.0,same_fast15_size60,165,27.5,0.27913818181818184,0.07103821892393321,0.20809996289424865,0.45454545454545453,0.39239332096474955,3,5,0.6,0.25890756657831626,,27
E0,1,3.0,same_dir,386,64.33333333333333,0.27670673575129534,-0.024703884711779443,0.30141062046307476,0.3471502590673575,0.2681704260651629,4,5,0.8,0.33540375737313943,0.20180363518338196,78
E0,1,4.0,same_short_fast15,166,27.666666666666668,0.27267590361445787,-0.1291094319399786,0.40178533555443646,0.27710843373493976,0.19185423365487675,4,5,0.8,0.17408448647431568,1.1069951461988303,36
E0,1,2.5,same_fast15,349,58.166666666666664,0.26933008595988545,0.01467782909930716,0.2546522568605783,0.3954154727793696,0.3187066974595843,4,5,0.8,0.3034488337842555,0.08924793589120929,71
E0,2,2.0,same_short_only,110,18.333333333333332,0.26095727272727276,0.10116885644768858,0.15978841627958418,0.4636363636363636,0.40145985401459855,2,3,0.6666666666666666,0.1343138995190113,,17
E0,1,2.0,same_fast15,356,59.333333333333336,0.2540412921348315,0.03630022547914318,0.21774106665568832,0.4550561797752809,0.3788049605411499,3,5,0.6,0.2780640386964739,-0.005534443741098245,71
E0,1,4.0,same_short_only,187,31.166666666666668,0.252127807486631,-0.13414780701754386,0.38627561450417486,0.2727272727272727,0.19078947368421054,4,5,0.8,0.13316966854827036,1.2330338269573564,39
E0,1,2.5,same_fast30,386,64.33333333333333,0.24752487046632124,0.013465138721351022,0.23405973174497022,0.38860103626943004,0.31845597104945716,4,5,0.8,0.27224398671096345,0.10778991917035231,79
E0,2,3.0,same_long_fast15,77,12.833333333333334,0.2428467532467533,0.038556585365853664,0.20429016788089965,0.33766233766233766,0.28536585365853656,1,1,1.0,0.47951533631332477,,17
E0,1,2.5,same_dir,398,66.33333333333333,0.24262261306532668,0.01241542227662178,0.23020719078870489,0.3869346733668342,0.3182374541003672,4,5,0.8,0.251371240616758,0.169671068382463,82
E0,1,2.0,same_fast30,395,65.83333333333333,0.24162734177215187,0.03206863207547171,0.20955870969668017,0.4506329113924051,0.37735849056603776,3,5,0.6,0.2692731150588721,-0.011288540580789264,79
E0,1,2.0,same_dir,407,67.83333333333333,0.2324380835380835,0.03353433014354069,0.19890375339454283,0.44717444717444715,0.37799043062200954,4,5,0.8,0.24446549069201767,0.03361992843581134,82
E0,1,3.0,same_long_only,186,31.0,0.22743602150537634,0.04488176352705409,0.18255425797832225,0.3333333333333333,0.2865731462925852,4,5,0.8,0.399277293685386,-0.521238786932188,39
E0,2,2.5,same_short_only,106,17.666666666666668,0.2233028301886793,0.06356791979949875,0.15973491038918056,0.3867924528301887,0.3333333333333333,1,2,0.5,0.059228623310494666,,17
E0,2,2.0,same_short_fast15,100,16.666666666666668,0.220058,0.11467909738717341,0.10537890261282659,0.45,0.40617577197149646,1,2,0.5,0.09417968489622783,,16
E0,2,3.0,same_short_only,102,17.0,0.21881960784313725,0.03165662337662338,0.18716298446651386,0.3333333333333333,0.2831168831168831,1,2,0.5,0.02962675182334691,,17
E0,2,1.5,same_fast15_size60,79,13.166666666666666,0.21783291139240507,0.06508886414253899,0.15274404724986607,0.5189873417721519,0.46993318485523383,1,1,1.0,0.12070762861169838,,11
E0,1,2.5,same_long_fast15,167,27.833333333333332,0.21530239520958083,0.06751116412213741,0.1477912310874434,0.3772455089820359,0.3349236641221374,4,5,0.8,0.34124577723378213,-0.5124750571755289,33
E0,1,1.5,same_short_fast15,187,31.166666666666668,0.21170481283422463,0.05303420074349443,0.1586706120907302,0.5294117647058824,0.46096654275092935,4,5,0.8,0.16545344540693974,0.1039918783542039,39
E0,2,2.5,same_long_fast15,80,13.333333333333334,0.21019125,0.075808,0.13438325,0.375,0.3388235294117647,0,1,0.0,0.32334076903617504,,19
E0,2,2.5,same_dir,199,33.166666666666664,0.20319447236180904,0.028098039215686283,0.17509643314612275,0.3768844221105528,0.3235294117647059,4,5,0.8,0.2100082035362397,0.06853666666666663,40
E0,2,3.0,same_fast30,186,31.0,0.20314784946236558,-0.010890697674418618,0.2140385471367842,0.3279569892473118,0.2724252491694352,3,5,0.6,0.29151035171515416,-0.07705346246973363,35
E0,2,2.5,same_fast30,194,32.333333333333336,0.20053092783505155,0.03257459807073956,0.167956329764312,0.37628865979381443,0.3247588424437299,4,5,0.8,0.21355158220965637,0.0095974533106961,38
E0,2,3.0,same_fast15,171,28.5,0.20016140350877196,0.0008854430379746886,0.19927596047079726,0.32748538011695905,0.27531645569620256,4,5,0.8,0.25617637818969663,0.005171485345255869,33
E0,1,3.0,same_fast15_size60,153,25.5,0.19900522875816995,0.05494403491755576,0.1440611938406142,0.3202614379084967,0.29000969932104753,3,5,0.6,0.20718121370967746,,25
E0,2,3.0,same_dir,190,31.666666666666668,0.19763578947368418,-0.010247138047138029,0.2078829275208222,0.3263157894736842,0.2727272727272727,4,5,0.8,0.2655507589941527,0.011994879089615954,37
E0,2,2.0,same_fast30,200,33.333333333333336,0.1923315,0.09912585669781931,0.09320564330218067,0.435,0.40186915887850466,3,5,0.6,0.18439075788442197,-0.2580904048582996,38
E0,2,2.0,same_dir,205,34.166666666666664,0.19056536585365852,0.09879683544303798,0.09176853041062054,0.43414634146341463,0.40189873417721517,3,5,0.6,0.17545026639344263,-0.2169936904761905,40
E0,2,2.5,same_fast15,177,29.5,0.1881638418079096,0.047953353658536584,0.140210488149373,0.3728813559322034,0.32926829268292684,3,5,0.6,0.1839711503623188,-0.004876043956043984,35
E0,1,1.5,same_short_only,212,35.333333333333336,0.1873882075471698,0.054164890580399624,0.1332233169667702,0.5188679245283019,0.461465271170314,3,5,0.6,0.12375315751887368,0.14115801886792453,42
E0,1,2.5,same_fast15_size60,158,26.333333333333332,0.1830791139240506,0.07358628192999055,0.10949283199406006,0.36075949367088606,0.33774834437086093,3,5,0.6,0.15589552075221372,,27
E0,1,1.5,same_fast15_size60,167,27.833333333333332,0.18098742514970062,0.06061012773722627,0.12037729741247435,0.5029940119760479,0.46624087591240876,3,5,0.6,0.13968671342226294,,28
E0,2,2.5,same_long_only,93,15.5,0.18027526881720432,0.07832063106796118,0.10195463774924314,0.3655913978494624,0.33980582524271846,0,2,0.0,0.2795839317935764,,23
E0,2,1.0,same_short_fast15,102,17.0,0.17899411764705883,0.05103613053613053,0.12795798711092832,0.6470588235294118,0.5757575757575758,2,2,1.0,0.10097492218112568,,17
E0,1,2.0,same_long_fast15,172,28.666666666666668,0.1757418604651163,0.08628328664799254,0.08945857381712377,0.42441860465116277,0.3968253968253968,3,5,0.6,0.21069792376625013,-0.34777958754208754,33
E0,1,2.5,same_long_only,192,32.0,0.17540416666666667,0.07138768328445746,0.1040164833822092,0.3645833333333333,0.3362658846529814,3,5,0.6,0.26232345719178085,-0.38896646341463414,41
E0,2,2.0,same_fast15,182,30.333333333333332,0.1739368131868132,0.11395044247787611,0.05998637070893709,0.42857142857142855,0.40707964601769914,3,5,0.6,0.14325553166326205,-0.25854462184873955,35
E0,2,1.0,same_short_only,112,18.666666666666668,0.17312946428571432,0.04954988066825775,0.12357958361745658,0.6428571428571429,0.5751789976133651,2,3,0.6666666666666666,0.08486127717391306,,18
E0,2,3.0,same_long_only,88,14.666666666666666,0.1730818181818182,0.04831127819548872,0.12477053998632948,0.3181818181818182,0.2882205513784461,1,2,0.5,0.4067835922516302,,20
E0,1,1.0,same_short_fast15,188,31.333333333333332,0.1722526595744681,0.03895896487985212,0.13329369469461597,0.6382978723404256,0.5693160813308688,4,5,0.8,0.14459313842482102,0.0843088319088319,39
E0,1,1.0,same_fast15_size60,167,27.833333333333332,0.17077005988023952,0.04172121486854035,0.12904884501169916,0.6227544910179641,0.5729827742520399,4,5,0.8,0.12586979363744655,,28
E0,2,2.5,same_short_fast15,97,16.166666666666668,0.16999690721649482,0.07976470588235293,0.09023220133414189,0.3711340206185567,0.3382352941176471,1,2,0.5,0.0043601567209162195,,16
E0,2,3.0,same_short_fast15,94,15.666666666666666,0.16519574468085105,0.04829262086513995,0.11690312381571111,0.3191489361702128,0.2875318066157761,1,2,0.5,-0.021405177158582755,,16
E0,1,1.5,same_fast15,360,60.0,0.1624366666666667,0.042277297895902545,0.12015936877076416,0.5055555555555555,0.4573643410852713,3,5,0.6,0.16540505094762584,-0.03184494815711798,73
E0,2,1.0,same_fast15,184,30.666666666666668,0.1544744565217391,0.03380000000000001,0.1206744565217391,0.6304347826086957,0.5677233429394812,3,5,0.6,0.1553843190266982,-0.09167222222222222,36
E0,1,1.5,same_fast30,399,66.5,0.15257443609022556,0.041407870370370366,0.1111665657198552,0.5012531328320802,0.45717592592592593,3,5,0.6,0.14929057589864186,-0.015173817169770926,81
E3,1,2.5,same_short_fast15,222,37.0,0.15165990990990996,-0.10925363941769317,0.26091354932760313,0.36036036036036034,0.2788353863381859,5,5,1.0,0.21792113701682436,0.45757097268673363,39
E0,1,1.0,same_short_only,214,35.666666666666664,0.1504654205607477,0.040092329545454546,0.11037309101529313,0.6261682242990654,0.5700757575757576,4,5,0.8,0.1137996749542568,0.09372505030181086,42
E0,1,2.0,same_long_only,198,33.0,0.1476070707070707,0.08938832535885169,0.058218745348219,0.41414141414141414,0.3980861244019139,2,5,0.4,0.16486035336319957,-0.2981187969043152,41
E0,1,1.5,same_dir,411,68.5,0.14720851581508518,0.0424306338028169,0.10477788201226829,0.49878345498783455,0.45774647887323944,4,5,0.8,0.13389061932677757,0.013150406162464982,84
E0,2,1.5,same_short_only,111,18.5,0.14555765765765766,0.0726062350119904,0.07295142264566726,0.5045045045045045,0.47002398081534774,2,3,0.6666666666666666,0.033029470529470556,,18
E0,2,1.0,same_fast30,203,33.833333333333336,0.14548866995073892,0.03237103658536585,0.11311763336537306,0.625615763546798,0.5670731707317073,4,5,0.8,0.15624134536505335,-0.13607214452214456,39
E3,1,2.5,same_short_only,243,40.5,0.1450971193415638,-0.11370825688073395,0.25880537622229777,0.35802469135802467,0.2775229357798165,4,5,0.8,0.19505961303830457,0.5456034464614575,42
E3,1,2.0,same_short_fast15,224,37.333333333333336,0.13629419642857146,-0.09208744541484713,0.22838164184341858,0.41517857142857145,0.3307860262008734,5,5,1.0,0.2374733066454412,0.22779207583196948,39
E0,2,1.0,same_dir,208,34.666666666666664,0.1359,0.03679473684210526,0.09910526315789472,0.6201923076923077,0.5696594427244582,3,5,0.6,0.14051229629629633,-0.1373103277439025,41
E3,1,2.0,same_short_only,246,41.0,0.13550040650406506,-0.09748914988814317,0.23298955639220822,0.4146341463414634,0.3288590604026846,4,5,0.8,0.2260116923076923,0.30016333333333334,42
E0,1,1.0,same_fast15,362,60.333333333333336,0.12875939226519337,0.03075572687224669,0.09800366539294668,0.6132596685082873,0.566079295154185,4,5,0.8,0.1290623075838169,-0.0005555697726930958,73
E0,2,1.5,same_fast30,201,33.5,0.12588805970149253,0.06461834862385321,0.061269711077639316,0.4925373134328358,0.46788990825688076,4,5,0.8,0.12676882505475695,-0.18773692307692305,39
E0,2,1.0,same_long_fast15,82,13.666666666666666,0.12397439024390243,0.06678396436525612,0.05719042587864631,0.6097560975609756,0.5857461024498887,1,1,1.0,0.15245484848484844,,19
E0,2,4.0,same_short_only,94,15.666666666666666,0.12132446808510641,-0.20355609065155808,0.3248805587366645,0.24468085106382978,0.17563739376770537,1,2,0.5,0.1576428351920694,,17
E0,2,1.5,same_dir,206,34.333333333333336,0.1212126213592233,0.0666580745341615,0.05455454682506179,0.49029126213592233,0.468944099378882,4,5,0.8,0.11454389999999999,-0.16140414246999613,41
E0,2,1.5,same_short_fast15,101,16.833333333333332,0.12119405940594058,0.08007751756440282,0.04111654184153776,0.49504950495049505,0.47306791569086654,1,2,0.5,0.01575914634146347,,17
E1,2,2.0,same_short_only,270,45.0,0.11941555555555557,-0.05041404494382021,0.1698296004993758,0.4,0.3404494382022472,3,5,0.6,0.10825279990020287,0.5528154831488621,43
E0,1,1.0,same_fast30,403,67.16666666666667,0.11890397022332506,0.030702191464821227,0.08820177875850384,0.607940446650124,0.566320645905421,4,5,0.8,0.11378975279729382,0.010451532567049782,81
E0,2,2.0,same_long_fast15,82,13.666666666666666,0.11769146341463417,0.13812072892938496,-0.020429265514750786,0.4024390243902439,0.4168564920273349,0,1,0.0,0.13774023255813955,,19
E0,1,1.0,same_dir,415,69.16666666666667,0.11351301204819278,0.03208093567251462,0.08143207637567816,0.6048192771084338,0.5672514619883041,4,5,0.8,0.10272671664615274,0.020051524644945695,84
E1,2,2.0,same_short_fast15,247,41.166666666666664,0.11143157894736842,-0.043975794085432646,0.15540737303280105,0.3967611336032389,0.3428258488499452,3,5,0.6,0.11731756020993772,0.4224313157894737,40
E0,2,1.5,same_fast15,183,30.5,0.11065136612021863,0.07589710144927536,0.034754264670943266,0.48633879781420764,0.47246376811594204,4,5,0.8,0.09238122766449439,-0.17621323529411767,36
E0,1,1.5,same_long_fast15,173,28.833333333333332,0.10918150289017339,0.07134422018348621,0.03783728270668718,0.4797687861271676,0.46972477064220186,3,5,0.6,0.10800682632288268,-0.1728260962566845,34
E0,2,2.0,same_long_only,95,15.833333333333334,0.10905894736842107,0.1406692488262911,-0.03161030145787001,0.4,0.41784037558685444,0,2,0.0,0.13082048886004755,,23
E0,1,1.5,same_long_only,199,33.166666666666664,0.10440402010050252,0.07131315789473683,0.033090862205765695,0.47738693467336685,0.4699248120300752,2,5,0.4,0.09046633288119361,-0.12006774483378259,42
E0,2,4.0,same_fast15_size60,64,10.666666666666666,0.09866406249999998,-0.1743219321148825,0.2729859946148825,0.234375,0.18276762402088773,0,1,0.0,0.15127104973092134,,10
E0,2,1.5,same_long_fast15,82,13.666666666666666,0.09766585365853656,0.08615493273542602,0.01151092092311054,0.47560975609756095,0.47757847533632286,1,1,1.0,0.14722866666666662,,19
E0,1,4.0,same_fast15,307,51.166666666666664,0.0943915309446254,-0.13153169191919192,0.22592322286381733,0.23778501628664495,0.1919191919191919,4,5,0.8,0.2097726829268292,0.29445264214046823,65
E0,2,1.5,same_long_only,95,15.833333333333334,0.09276736842105263,0.08688406466512703,0.005883303755925592,0.47368421052631576,0.4780600461893764,1,2,0.5,0.15397779336138379,,23
E0,2,1.0,same_long_only,96,16.0,0.092465625,0.07189701149425287,0.020568613505747124,0.59375,0.5885057471264368,1,2,0.5,0.13335137844611528,,23
E0,2,4.0,same_short_fast15,88,14.666666666666666,0.091525,-0.1908217270194986,0.2823467270194986,0.23863636363636365,0.17827298050139276,0,0,,0.15811263816475496,,16
E0,1,1.0,same_long_fast15,174,29.0,0.08176666666666664,0.05502709854014599,0.026739568126520653,0.5862068965517241,0.5784671532846716,3,5,0.6,0.06735216873379582,-0.09550158371040725,34
E1,2,2.0,same_fast15,474,79.0,0.08146075949367089,-0.07469198250728863,0.15615274200095952,0.3860759493670886,0.3323615160349854,4,5,0.8,0.19067377873563218,0.1502551666666667,80
E3,1,3.0,same_short_only,235,39.166666666666664,0.0788136170212766,-0.15347635294117648,0.23228996996245307,0.2936170212765957,0.23176470588235293,3,5,0.6,0.15808166426999498,0.5730760344827586,40
E1,2,2.0,same_fast30,509,84.83333333333333,0.07824282907662083,-0.08057127496159755,0.15881410403821838,0.3850687622789784,0.3302611367127496,4,5,0.8,0.18975805196336623,0.16901404227955955,87
E3,1,3.0,same_short_fast15,215,35.833333333333336,0.07629999999999999,-0.1475151724137931,0.22381517241379312,0.2930232558139535,0.23333333333333334,3,5,0.6,0.1752210773311569,0.4477210261108566,37
E0,1,1.0,same_long_only,201,33.5,0.07417064676616916,0.055779981290926095,0.018390665475243068,0.582089552238806,0.5790458372310571,2,5,0.4,0.048442563692143524,-0.06152964453386987,42
E1,5,1.5,same_short_fast15,257,42.833333333333336,0.0730101167315175,-0.0427129854368932,0.1157231021684107,0.45525291828793774,0.4077669902912621,3,5,0.6,0.07012696142823022,0.4350556933797909,41
E1,1,1.0,same_fast15_size60,196,32.666666666666664,0.0721454081632653,-0.08976396648044692,0.16190937464371222,0.5663265306122449,0.49441340782122906,4,5,0.8,0.19032155399736306,,29
E1,2,1.5,same_short_fast15,251,41.833333333333336,0.06993266932270914,-0.056177320675105474,0.12610998999781461,0.4581673306772908,0.4061181434599156,3,5,0.6,0.10879524223187435,0.2792607142857143,42
E1,2,2.0,same_dir,521,86.83333333333333,0.06966276391554703,-0.07655805946791862,0.14622082338346565,0.381957773512476,0.3317683881064163,4,5,0.8,0.1622560849229865,0.21624746031746028,90
E1,2,1.5,same_short_only,275,45.833333333333336,0.06901018181818182,-0.059178354978354976,0.1281885367965368,0.4581818181818182,0.40476190476190477,3,5,0.6,0.09031791754558956,0.3772450316637881,45
E1,1,2.0,same_short_fast15,218,36.333333333333336,0.06674862385321101,-0.07765259481037923,0.14440121866359024,0.3853211009174312,0.3323353293413174,3,5,0.6,0.08055341606047639,0.4451579092793,43
E1,1,2.5,same_short_fast15,212,35.333333333333336,0.06621273584905661,-0.10860805785123967,0.1748207937002963,0.330188679245283,0.27582644628099173,3,5,0.6,0.08875076859160783,0.5331496703296703,42
E1,3,2.0,same_short_only,275,45.833333333333336,0.06427927272727273,-0.07659385749385747,0.14087313022113018,0.3781818181818182,0.33046683046683045,3,5,0.6,0.03836638853503183,0.655755652173913,46
E1,1,3.0,same_short_fast15,206,34.333333333333336,0.06280485436893204,-0.16886202804746495,0.231666882416397,0.28640776699029125,0.22545846817691478,4,5,0.8,0.13148147976918204,0.6291515476190476,40
E1,1,1.0,same_short_fast15,225,37.5,0.06175377777777778,-0.09201971291866029,0.1537734906964381,0.5733333333333334,0.4909090909090909,4,5,0.8,0.17967033025357382,0.07094090909090908,44
E3,1,2.5,same_fast15,426,71.0,0.06144201877934273,-0.13072467343976776,0.19216669221911048,0.33098591549295775,0.2728592162554427,4,5,0.8,0.2288288536607004,0.12847625994694958,78
E1,5,1.5,same_short_only,280,46.666666666666664,0.06015714285714285,-0.04154294631710361,0.10170008917424646,0.45,0.40823970037453183,3,5,0.6,0.03328952276312823,0.5290671247357293,44
E3,1,2.0,same_fast15_size60,197,32.833333333333336,0.05767157360406093,-0.06912354188759277,0.1267951154916537,0.3756345177664975,0.34146341463414637,3,5,0.6,0.1312468824124604,,26
E1,1,2.0,same_short_only,244,40.666666666666664,0.055702459016393445,-0.07873780737704918,0.13444026639344261,0.38114754098360654,0.3319672131147541,4,5,0.8,0.05528977799596356,0.5020392396766441,46
E1,3,2.0,same_short_fast15,251,41.833333333333336,0.05470438247011952,-0.06969140811455847,0.12439579058467799,0.3745019920318725,0.3329355608591885,3,5,0.6,0.04451060606060605,0.529701115741363,43
E1,1,2.5,same_short_only,236,39.333333333333336,0.05389957627118643,-0.10997436440677966,0.1638739406779661,0.326271186440678,0.2754237288135593,3,5,0.6,0.057846002436693404,0.6115557986111111,45
E3,1,2.5,same_fast30,460,76.66666666666667,0.05296652173913042,-0.13474748091603053,0.18771400265516094,0.3282608695652174,0.2717557251908397,4,5,0.8,0.21212066598083276,0.17127334068918693,86
E1,1,1.5,same_short_fast15,224,37.333333333333336,0.052735267857142845,-0.07768152492668622,0.13041679278382906,0.45535714285714285,0.39882697947214074,4,5,0.8,0.14049708335112213,0.14345898622713926,43
E3,1,2.5,same_dir,470,78.33333333333333,0.051472127659574464,-0.1365688372093023,0.18804096486887675,0.3276595744680851,0.2713178294573643,4,5,0.8,0.1945973533087681,0.24326508468891492,89
E0,1,4.0,same_fast30,337,56.166666666666664,0.05090593471810089,-0.12119448818897638,0.17210042290707728,0.228486646884273,0.1942257217847769,4,5,0.8,0.15752798336798338,0.22844168470418474,72
E1,2,1.0,same_short_fast15,258,43.0,0.04946434108527131,-0.07991505154639175,0.12937939263166306,0.562015503875969,0.4948453608247423,4,5,0.8,0.15143808581697893,0.092048397547148,43
E3,1,1.5,same_short_fast15,226,37.666666666666664,0.04909203539823009,-0.11196038751345533,0.16105242291168542,0.46017699115044247,0.38858988159311086,4,5,0.8,0.18066571092329092,0.09955052631578946,40
E1,2,2.0,same_long_fast15,227,37.833333333333336,0.04884933920704844,-0.025418113612004283,0.07426745281905273,0.3744493392070485,0.34941050375133975,2,5,0.4,0.16367236349780911,-0.18518631578947367,40
E1,1,1.5,same_fast15_size60,194,32.333333333333336,0.048596391752577316,-0.07320341880341881,0.12179981055599612,0.44329896907216493,0.402659069325736,3,5,0.6,0.15877797024768037,,28
E3,1,1.0,same_short_fast15,227,37.833333333333336,0.048352422907488986,-0.12579208556149732,0.1741445084689863,0.5726872246696035,0.47914438502673795,5,5,1.0,0.17872473074394035,0.10419807591623036,40
E1,2,1.5,same_fast15,493,82.16666666666667,0.047890872210953346,-0.08401303116147309,0.13190390337242644,0.4482758620689655,0.3951841359773371,4,5,0.8,0.1617724783039689,0.10740230858919553,83
E1,1,1.5,same_short_only,250,41.666666666666664,0.045022799999999995,-0.07914864593781344,0.12417144593781343,0.452,0.3981945837512538,4,5,0.8,0.12088957782101167,0.18723240522595846,46
E1,2,1.5,same_fast30,530,88.33333333333333,0.044556226415094345,-0.08866636771300448,0.13322259412809884,0.44716981132075473,0.3931240657698057,4,5,0.8,0.15785904624970043,0.13163082155939304,91
E1,1,2.5,same_fast15,404,67.33333333333333,0.04362103960396038,-0.14010103092783505,0.18372207053179543,0.3217821782178218,0.2667525773195876,4,5,0.8,0.236788355377254,0.07442659902597404,77
E1,1,3.0,same_short_only,228,38.0,0.04166096491228068,-0.1691668508287293,0.21082781574100998,0.2807017543859649,0.225414364640884,4,5,0.8,0.08250628905573656,0.7325541635408852,43
E1,3,1.5,same_short_fast15,261,43.5,0.039947892720306515,-0.04620346368715084,0.08615135640745736,0.4444444444444444,0.40893854748603353,3,5,0.6,0.0573488609920392,0.2824990294840295,44
E3,1,1.5,same_short_only,248,41.333333333333336,0.039371774193548384,-0.1132090407938258,0.1525808149873742,0.45564516129032256,0.3880926130099228,4,5,0.8,0.15621066737739872,0.15397837333664963,43
E1,4,1.0,same_short_fast15,278,46.333333333333336,0.039228776978417264,-0.05758593925759282,0.09681471623601008,0.5539568345323741,0.5028121484814398,3,5,0.6,0.0923800569416925,0.2145379679144385,44
